id,uri,prefLabel,definition
SDN:L22::TOOL0570,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0570/,WET Labs {Sea-Bird WETLabs} ac-9 plus absorption and attenuation meter,"WET Labs ac-9 Plus is a flow-through absorption and attenuation meter that measures the absorption and attenuation coefficients of the water body over the spectral range 410-715 nm with an accuracy of +/- 0.01 m-1. It can be used with a pathlength of either 10 or 25 cm, a depth rating of 500 m and operates over a temperature range of 0 - 30 deg C. The ac-9 Plus is based on the earlier ac-9 model, but with the added capability of integrating data from ancillary sensors."
SDN:L22::TOOL1699,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1699/,Furuno GP-150 Dual Global Positioning System receiver,"The GP-150-DUAL consists of two dual differential GPS navigator systems and an interface unit. Each GPS navigator consists of a display unit combining a GPS receiver and video plotter, and a GPS antenna. The interface unit functions to exchange data between the GPS navigators and external equipment. A high sensitivity receiver tracks up to 12 satellites simultaneously. An 8-state Kalman filter ensures optimum accuracy in determination of vessel position, course and speed. The instrument has storage for 999 waypoints and 30 routes, and its memory can store 2,000 points of track and marks. The instrument fully meets the following regulations: IMO MSC. 112(73), IEC 61162-1, IEC 61108-1 and IEC 62288."
SDN:L22::NETT0125,http://vocab.nerc.ac.uk/collection/L22/current/NETT0125/,Octagon net - Sameoto and Jaroszynski (1976),Has a 75 cm diameter iron channel octagon mouth opening which was attached to the towing wire with stainless steel snap swivels and held from sliding down by a stop on the wire. Used with a net made of 1 mm nylon mesh and towed at speeds up to 7 knots [Wiebe and Benfield 2003 Plate 3 C].
SDN:L22::NETT0144,http://vocab.nerc.ac.uk/collection/L22/current/NETT0144/,Plummet net type II - Hovekamp (1989) and Daly [personal communication to Wiebe and Benfield],"A downward-fishing, vertical, closing plummet net with a 1-m2 rectangular mouth opening with a net that is attached to two bars that run along a pair of net bar glides along parallel sides.  A double messenger system is used to opened the net as it falls to depth and to close it as it reaches the bottom of the haul.  The net ~ 180 cm in length has been used with a variety of mesh sizes; 0.163 mm, 0.560 mm, and 1600 mm Nitex.  According to Daly [personal communication], the first messenger releases a bridle attached to the opening net bar under tension from a shock cord.  The second messenger releases two bridles, one attached to the back of the net frame and the other attached to the closing net bar.  The net frame assumes a vertical position, allowing the second net bar to fall, closing the net, and retrieval is begun."
SDN:L22::NETT0163,http://vocab.nerc.ac.uk/collection/L22/current/NETT0163/,Umbrella net - Rakusa-Suszczewski (1972),A pair of nets attached to an umbrella-like support.  The system was deployed down a 12 cm ice hole and expanded below the undersurface of the ice. A circular motion caused the nets to scrap the undersurface of the ice and collect organisms in the water just below it. There was no flow meter or a description of the net specifications.
SDN:L22::TOOL0477,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0477/,Nortek Aquadopp 3000 3D Doppler current meter,"The Nortek Aquadopp 3000 is a single-depth doppler current meter designed for deployment in intermediate water depths down to 3000 m. It is suitable for use on moorings or fixed structures. It features higher power and an increased signal-to-noise ratio compared with the standard (300 m depth rated) Aquadopp so that it can provide accurate current measurements in water with low concentrations of suspended particulate matter. Current velocity is derived from the Doppler shift measured by two or three 2MHz acoustic beams. It comes with compass, tilt, pressure and temperature sensors. Data are stored on an internal data logger. It can be run in 'diagnostic' mode when set to collect data at 1 Hz frequency in user specified intervals, which allows studies of mooring motion and the performance of other current meters to be conducted."
SDN:L22::TOOL0089,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0089/,Nortek Aquadopp 3D Doppler current meter,"The Aquadopp is a single-depth doppler current meter designed both for real time data collection and self contained deployments logging internally. It comes with compass, tilt, pressure and temperature sensors. It can also be configured to measure surface wave height, period and direction concurrently. It has the unique feature of being run in 'diagnostic' mode when set to collect data at 1 Hz frequency in user specified intervals. This allows studies of mooring motion and the performance of other current meters to be conducted. It can be set in various configurations with titanium housings for deployment at greater depths."
SDN:L22::TOOL0476,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0476/,Nortek Aquadopp 6000 3D Doppler current meter,"The Nortek Aquadopp 6000 is a single-depth doppler current meter designed for deployment on deep water moorings, although it is also suitable for attachment to fixed structures. It features higher power and an increased signal-to-noise ratio compared with the standard (300 m depth rated) Aquadopp so that it can provide accurate current measurements in water with low concentrations of suspended particulate matter. Current velocity is derived from the Doppler shift measured by two or three 2MHz acoustic beams. It comes with compass, tilt, pressure and temperature sensors. It has a titanium casing rated to 6000 m and data are stored on an internal logger. It can be run in 'diagnostic' mode when set to collect data at 1 Hz frequency in user specified intervals, which allows studies of mooring motion and the performance of other current meters to be conducted."
SDN:L22::TOOL1439,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1439/,WET Labs {Sea-Bird WETLabs} ECO FL(RT)D fluorometer,"A single-channel fluorometer used to measure fluorescence from chlorophyll-a, CDOM, uranine, rhodamine, phycocyanin and phycoerythrin in marine environments. The (RT) in the designation signifies both an analog and RS-232 serial output with an approximate 16,300-count range. The D designation signifies this instrument is depth rated to 6000 m. This 'Real Time' instrument is able to provide continuous operation when powered. The fluorometer can measure phytoplankton chlorophyll-a concentrations in the range 0-125 ug/l, with a sensitivity of 0.02 ug/l. The instrument can operate over the temperature range 0-30 degC."
SDN:L22::TOOL1477,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1477/,Unspecified telescope,"An optical device that renders distant objects more distinct by enlarging their images on a single retina of the observer. Consisting of various types such as spotting scopes, fieldscopes and monoculars, they are used for observation of distant objects on the Earth's surface. Reflected visible light is converged via an objective lens to magnify the view, which is initially inverted. An erect (non-inverted) image is achieved either by an erecting lens (long instrument) or a prism (compact instrument). Very small instruments may be of the Galilean type, which yields an erect image using a positive objective lens and a negative eyepiece lens. Terrestrial telescopes typically use objective lenses 50 to 100 mm in diameter with 20x or 30x eyepiece magnification but, this can vary."
SDN:L22::TOOL1236,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1236/,Shimadzu GC-2010 (capillary) gas chromatograph series,"Bench-top gas chromatographs. They separate and analyse gas mixtures using a capillary column. Features a temperature controlled oven, up to 3 temperature controlled injection units, up to 4 detectors and a flow control unit. Detectors used are Flame Ionization (FID), Thermal Conductivity (TCD), Electron Capture (ECD), Flame Photometric (FPD) and Flame Thermionic (FTD). The standard GC-2010 was developed in 2000 while the GC-2010 Plus was developed in 2009 and features improved noise reduction and detector capability to improve sensitivity. For example, the minimum detected quantity for flame photometric detection is 0.2 pg P/s, 4 pg S/s (std) and 55 fg P/s, 3 fg S/s (Plus). Maximum operating pressure: 970 kPa. Maximum flow rate: 1200mL/min."
SDN:L22::TOOL1255,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1255/,Unspecified 3.5 kHz sub-bottom profiler,"A 3.5 kHz sub-bottom profiler system, designed to identify and characterise layers of sediment or rock. The system is fitted with acoustic transmitters and receivers, and operates by emitting acoustic pulses downward and detecting the reflected signals. The system can penetrate between 10 m and 50 m."
SDN:L22::TOOL1274,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1274/,British Antarctic Survey Net Traps,"A pair of nets composed by an upward-looking bongo net, composed by two conjoined rings, and a downward-looking net with lead weights on the net-ring. The net traps are connected to a brass jawed mechanism, which uses brass messengers sent down the wires to sequentially open them at the desired depth, and close them at the end of the sampling period before for recovery. They are designed to catch plankton swimming into them from both directions."
SDN:L22::TOOL2059,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2059/,Keller High Accuracy OEM Pressure Transmitter Series 30X pressure sensor,"A series of high-accuracy pressure sensor and transmitter instruments. The Series 30X is capable of measuring both atmospheric pressure and water pressure, depending on version. The 30X is capable of compensating for linearity deviations and temperature errors. Measurement results are output as standardized signals. The Series 30X features dual (analog and digital) outputs, re-rangeability, and mathematical error correction. The Series 30X operates using the principle of piezoresistance, containing a highly stable piezoresistive sensing element. The Series 30X can be embedded within an OEM product or packaged simply as a pressure transmitter. Operating temperature: -30 to 100 degrees C; compensated temperature: -10 to 80 degrees C. Resolution 0.002% BR. Baud rate 9600/ 115200. Pressure range up to 1000 Bar when sealed."
